colony_id,x,y,frame,position,replicate,hours,x_um,y_um,x_bin,y_bin
147,591.2222222222222,191.06349206349208,36,pos18,rep3,3.0,38.42944444444444,12.419126984126985,"(35.0, 40.0]","(10.0, 15.0]"
192,364.5681818181818,113.29545454545456,39,pos18,rep3,3.25,23.69693181818182,7.364204545454546,"(20.0, 25.0]","(5.0, 10.0]"
216,496.77906976744185,294.63953488372096,40,pos18,rep3,3.333333333333333,32.290639534883724,19.151569767441863,"(30.0, 35.0]","(15.0, 20.0]"
229,442.0,588.0,40,pos18,rep3,3.333333333333333,28.73,38.22,"(25.0, 30.0]","(35.0, 40.0]"
234,221.08955223880596,184.91044776119404,41,pos18,rep3,3.4166666666666665,14.370820895522389,12.019179104477614,"(10.0, 15.0]","(10.0, 15.0]"
245,152.11627906976744,186.88372093023256,42,pos18,rep3,3.5,9.887558139534883,12.147441860465117,"(5.0, 10.0]","(10.0, 15.0]"
246,100.54054054054056,211.0810810810811,42,pos18,rep3,3.5,6.535135135135136,13.720270270270271,"(5.0, 10.0]","(10.0, 15.0]"
273,684.6176470588235,371.3235294117647,43,pos18,rep3,3.583333333333333,44.50014705882353,24.136029411764707,"(40.0, 45.0]","(20.0, 25.0]"
284,437.08,164.5,44,pos18,rep3,3.6666666666666665,28.4102,10.6925,"(25.0, 30.0]","(10.0, 15.0]"
293,336.1111111111111,477.52222222222224,44,pos18,rep3,3.6666666666666665,21.84722222222222,31.038944444444446,"(20.0, 25.0]","(30.0, 35.0]"
321,414.0071942446043,380.80575539568343,46,pos18,rep3,3.833333333333333,26.91046762589928,24.752374100719425,"(25.0, 30.0]","(20.0, 25.0]"
368,60.65384615384615,264.84615384615387,50,pos18,rep3,4.166666666666666,3.9425,17.215000000000003,"(-0.001, 5.0]","(15.0, 20.0]"
381,112.72222222222224,154.98611111111111,51,pos18,rep3,4.25,7.326944444444446,10.074097222222223,"(5.0, 10.0]","(10.0, 15.0]"
382,459.55445544554453,234.72277227722773,51,pos18,rep3,4.25,29.871039603960394,15.256980198019804,"(25.0, 30.0]","(15.0, 20.0]"
417,388.1363636363636,313.93939393939394,54,pos18,rep3,4.5,25.228863636363638,20.406060606060606,"(25.0, 30.0]","(20.0, 25.0]"
484,176.82608695652175,289.46086956521737,60,pos18,rep3,5.0,11.493695652173914,18.81495652173913,"(10.0, 15.0]","(15.0, 20.0]"
565,404.6832298136646,319.5776397515528,72,pos18,rep3,6.0,26.3044099378882,20.772546583850932,"(25.0, 30.0]","(20.0, 25.0]"
572,346.6756756756757,352.0,73,pos18,rep3,6.083333333333333,22.53391891891892,22.880000000000003,"(20.0, 25.0]","(20.0, 25.0]"
578,216.0193548387097,134.3483870967742,75,pos18,rep3,6.25,14.04125806451613,8.732645161290323,"(10.0, 15.0]","(5.0, 10.0]"
695,624.1923076923077,157.80769230769232,172,pos18,rep3,14.333333333333332,40.572500000000005,10.257500000000002,"(40.0, 45.0]","(10.0, 15.0]"
711,739.3404255319149,194.0,19,pos19,rep3,1.5833333333333333,48.05712765957447,12.610000000000001,"(45.0, 50.0]","(10.0, 15.0]"
714,710.3582089552239,268.47014925373134,22,pos19,rep3,1.8333333333333333,46.17328358208955,17.450559701492537,"(45.0, 50.0]","(15.0, 20.0]"
715,9.0,186.9268292682927,23,pos19,rep3,1.9166666666666665,0.585,12.150243902439026,"(-0.001, 5.0]","(10.0, 15.0]"
716,8.065573770491802,232.95081967213116,23,pos19,rep3,1.9166666666666665,0.5242622950819672,15.141803278688526,"(-0.001, 5.0]","(15.0, 20.0]"
717,661.0714285714286,306.9744897959184,23,pos19,rep3,1.9166666666666665,42.96964285714286,19.953341836734694,"(40.0, 45.0]","(15.0, 20.0]"
719,9.933333333333334,284.73333333333335,24,pos19,rep3,2.0,0.6456666666666667,18.50766666666667,"(-0.001, 5.0]","(15.0, 20.0]"
720,10.306122448979592,373.9387755102041,24,pos19,rep3,2.0,0.6698979591836735,24.306020408163267,"(-0.001, 5.0]","(20.0, 25.0]"
734,211.27142857142857,292.0571428571429,29,pos19,rep3,2.4166666666666665,13.732642857142858,18.98371428571429,"(10.0, 15.0]","(15.0, 20.0]"
740,84.325,254.7875,31,pos19,rep3,2.583333333333333,5.4811250000000005,16.5611875,"(5.0, 10.0]","(15.0, 20.0]"
742,36.19607843137255,393.27450980392155,31,pos19,rep3,2.583333333333333,2.352745098039216,25.5628431372549,"(-0.001, 5.0]","(25.0, 30.0]"
762,532.7755102040817,442.16326530612247,33,pos19,rep3,2.75,34.63040816326531,28.74061224489796,"(30.0, 35.0]","(25.0, 30.0]"
802,557.3414634146342,202.1829268292683,37,pos19,rep3,3.083333333333333,36.227195121951226,13.14189024390244,"(35.0, 40.0]","(10.0, 15.0]"
819,564.8,185.66666666666663,38,pos19,rep3,3.1666666666666665,36.711999999999996,12.068333333333332,"(35.0, 40.0]","(10.0, 15.0]"
823,157.88311688311688,355.05194805194805,38,pos19,rep3,3.1666666666666665,10.262402597402598,23.078376623376624,"(10.0, 15.0]","(20.0, 25.0]"
833,541.8464285714285,276.4107142857143,39,pos19,rep3,3.25,35.22001785714286,17.966696428571428,"(35.0, 40.0]","(15.0, 20.0]"
847,428.89473684210526,410.69736842105266,40,pos19,rep3,3.333333333333333,27.878157894736844,26.695328947368424,"(25.0, 30.0]","(25.0, 30.0]"
864,103.5897435897436,364.5128205128205,41,pos19,rep3,3.4166666666666665,6.733333333333334,23.69333333333333,"(5.0, 10.0]","(20.0, 25.0]"
918,609.1908396946565,220.59541984732823,45,pos19,rep3,3.75,39.59740458015267,14.338702290076336,"(35.0, 40.0]","(10.0, 15.0]"
929,217.8196721311475,286.42622950819674,46,pos19,rep3,3.833333333333333,14.15827868852459,18.61770491803279,"(10.0, 15.0]","(15.0, 20.0]"
930,281.42857142857144,328.57142857142856,46,pos19,rep3,3.833333333333333,18.292857142857144,21.357142857142858,"(15.0, 20.0]","(20.0, 25.0]"
939,736.1405405405405,525.8810810810811,46,pos19,rep3,3.833333333333333,47.849135135135135,34.18227027027027,"(45.0, 50.0]","(30.0, 35.0]"
1020,638.8295454545455,187.11363636363637,56,pos19,rep3,4.666666666666666,41.52392045454546,12.162386363636365,"(40.0, 45.0]","(10.0, 15.0]"
1046,411.34615384615387,403.90384615384613,58,pos19,rep3,4.833333333333333,26.7375,26.25375,"(25.0, 30.0]","(25.0, 30.0]"
1072,720.4285714285714,456.8253968253968,60,pos19,rep3,5.0,46.82785714285715,29.693650793650793,"(45.0, 50.0]","(25.0, 30.0]"
1143,400.0,365.0,70,pos19,rep3,5.833333333333333,26.0,23.725,"(25.0, 30.0]","(20.0, 25.0]"
1207,227.48936170212767,53.48936170212766,89,pos19,rep3,7.416666666666666,14.786808510638298,3.476808510638298,"(10.0, 15.0]","(-0.001, 5.0]"
1221,440.22857142857146,171.25,95,pos19,rep3,7.916666666666666,28.614857142857147,11.13125,"(25.0, 30.0]","(10.0, 15.0]"
1235,362.4736842105263,245.5065789473684,102,pos19,rep3,8.5,23.56078947368421,15.957927631578947,"(20.0, 25.0]","(15.0, 20.0]"
1300,50.8,161.92,154,pos19,rep3,12.833333333333332,3.302,10.524799999999999,"(-0.001, 5.0]","(10.0, 15.0]"
1315,4.090909090909091,146.5,13,pos20,rep3,1.0833333333333333,0.26590909090909093,9.5225,"(-0.001, 5.0]","(5.0, 10.0]"
1319,129.29268292682926,201.5,22,pos20,rep3,1.8333333333333333,8.404024390243903,13.0975,"(5.0, 10.0]","(10.0, 15.0]"
1349,139.75438596491227,5.535087719298246,30,pos20,rep3,2.5,9.084035087719299,0.359780701754386,"(5.0, 10.0]","(-0.001, 5.0]"
1350,131.64444444444445,46.67777777777778,30,pos20,rep3,2.5,8.556888888888889,3.0340555555555557,"(5.0, 10.0]","(-0.001, 5.0]"
1352,7.591304347826087,286.30434782608694,30,pos20,rep3,2.5,0.49343478260869567,18.609782608695653,"(-0.001, 5.0]","(15.0, 20.0]"
1378,688.1,326.1384615384615,33,pos20,rep3,2.75,44.7265,21.198999999999998,"(40.0, 45.0]","(20.0, 25.0]"
1380,722.9504504504505,436.4009009009009,33,pos20,rep3,2.75,46.991779279279285,28.36605855855856,"(45.0, 50.0]","(25.0, 30.0]"
1385,715.8518518518518,252.5185185185185,34,pos20,rep3,2.833333333333333,46.53037037037037,16.413703703703703,"(45.0, 50.0]","(15.0, 20.0]"
1388,588.0985915492957,388.09859154929575,34,pos20,rep3,2.833333333333333,38.22640845070423,25.226408450704223,"(35.0, 40.0]","(25.0, 30.0]"
1392,316.22222222222223,501.77777777777777,34,pos20,rep3,2.833333333333333,20.554444444444446,32.61555555555556,"(20.0, 25.0]","(30.0, 35.0]"
1398,567.1324324324324,242.35135135135135,35,pos20,rep3,2.9166666666666665,36.86360810810811,15.752837837837838,"(35.0, 40.0]","(15.0, 20.0]"
1407,289.28169014084506,283.61971830985914,36,pos20,rep3,3.0,18.80330985915493,18.435281690140844,"(15.0, 20.0]","(15.0, 20.0]"
1441,70.31927710843374,376.6927710843373,38,pos20,rep3,3.1666666666666665,4.570753012048193,24.485030120481927,"(-0.001, 5.0]","(20.0, 25.0]"
1443,5.514851485148514,407.44554455445547,38,pos20,rep3,3.1666666666666665,0.35846534653465345,26.483960396039606,"(-0.001, 5.0]","(25.0, 30.0]"
1460,629.2428571428571,336.9714285714286,39,pos20,rep3,3.25,40.90078571428572,21.90314285714286,"(40.0, 45.0]","(20.0, 25.0]"
1472,608.8974358974359,314.38461538461536,40,pos20,rep3,3.333333333333333,39.57833333333333,20.435,"(35.0, 40.0]","(20.0, 25.0]"
1474,522.4054054054054,376.4864864864865,40,pos20,rep3,3.333333333333333,33.95635135135135,24.471621621621622,"(30.0, 35.0]","(20.0, 25.0]"
1609,512.8505747126437,201.2183908045977,47,pos20,rep3,3.9166666666666665,33.33528735632184,13.07919540229885,"(30.0, 35.0]","(10.0, 15.0]"
1610,710.3376623376623,203.94805194805195,47,pos20,rep3,3.9166666666666665,46.17194805194805,13.256623376623377,"(45.0, 50.0]","(10.0, 15.0]"
1617,347.1636363636364,354.58181818181816,47,pos20,rep3,3.9166666666666665,22.565636363636365,23.047818181818183,"(20.0, 25.0]","(20.0, 25.0]"
1625,406.8030303030303,471.45454545454544,47,pos20,rep3,3.9166666666666665,26.442196969696973,30.644545454545455,"(25.0, 30.0]","(30.0, 35.0]"
1638,490.40697674418607,255.11627906976744,48,pos20,rep3,4.0,31.876453488372096,16.582558139534886,"(30.0, 35.0]","(15.0, 20.0]"
1659,676.7285714285714,127.04285714285714,49,pos20,rep3,4.083333333333333,43.98735714285714,8.257785714285715,"(40.0, 45.0]","(5.0, 10.0]"
1702,412.80392156862746,236.86274509803923,51,pos20,rep3,4.25,26.832254901960784,15.39607843137255,"(25.0, 30.0]","(15.0, 20.0]"
1721,415.4821428571428,409.25,52,pos20,rep3,4.333333333333333,27.006339285714283,26.60125,"(25.0, 30.0]","(25.0, 30.0]"
1773,363.0281690140845,209.2112676056338,55,pos20,rep3,4.583333333333333,23.596830985915492,13.598732394366197,"(20.0, 25.0]","(10.0, 15.0]"
1798,495.113924050633,366.54430379746833,57,pos20,rep3,4.75,32.18240506329114,23.82537974683544,"(30.0, 35.0]","(20.0, 25.0]"
1801,471.51851851851853,428.537037037037,57,pos20,rep3,4.75,30.648703703703706,27.854907407407406,"(30.0, 35.0]","(25.0, 30.0]"
1821,547.8541666666666,200.14583333333337,59,pos20,rep3,4.916666666666666,35.61052083333333,13.009479166666669,"(35.0, 40.0]","(10.0, 15.0]"
1840,276.9026548672566,227.78761061946904,60,pos20,rep3,5.0,17.99867256637168,14.806194690265487,"(15.0, 20.0]","(10.0, 15.0]"
1899,621.5,248.6296296296296,65,pos20,rep3,5.416666666666666,40.3975,16.160925925925923,"(40.0, 45.0]","(15.0, 20.0]"
1932,408.8768115942029,194.45652173913044,69,pos20,rep3,5.75,26.576992753623188,12.63967391304348,"(25.0, 30.0]","(10.0, 15.0]"
2057,8.586666666666666,558.8933333333333,145,pos20,rep3,12.083333333333332,0.5581333333333333,36.328066666666665,"(-0.001, 5.0]","(35.0, 40.0]"
2065,4.564102564102564,609.7179487179487,148,pos20,rep3,12.333333333333332,0.2966666666666667,39.63166666666667,"(-0.001, 5.0]","(35.0, 40.0]"
2078,362.4,403.35,159,pos20,rep3,13.25,23.556,26.217750000000002,"(20.0, 25.0]","(25.0, 30.0]"
2097,12.45054945054945,343.2967032967033,23,pos21,rep3,1.9166666666666665,0.8092857142857143,22.314285714285717,"(-0.001, 5.0]","(20.0, 25.0]"
2104,79.71428571428571,285.42857142857144,26,pos21,rep3,2.1666666666666665,5.1814285714285715,18.552857142857146,"(5.0, 10.0]","(15.0, 20.0]"
2109,688.1571428571428,374.95714285714286,27,pos21,rep3,2.25,44.73021428571429,24.372214285714286,"(40.0, 45.0]","(20.0, 25.0]"
2119,225.14117647058825,349.6,29,pos21,rep3,2.4166666666666665,14.634176470588237,22.724000000000004,"(10.0, 15.0]","(20.0, 25.0]"
2124,106.7377049180328,460.8360655737705,30,pos21,rep3,2.5,6.937950819672133,29.954344262295084,"(5.0, 10.0]","(25.0, 30.0]"
2181,295.94805194805195,507.1038961038961,35,pos21,rep3,2.9166666666666665,19.236623376623378,32.96175324675325,"(15.0, 20.0]","(30.0, 35.0]"
2185,113.66666666666669,249.6358024691358,36,pos21,rep3,3.0,7.3883333333333345,16.226327160493828,"(5.0, 10.0]","(15.0, 20.0]"
2200,77.72151898734177,588.1518987341772,36,pos21,rep3,3.0,5.0518987341772155,38.229873417721514,"(5.0, 10.0]","(35.0, 40.0]"
2236,699.7755102040817,151.81632653061226,39,pos21,rep3,3.25,45.48540816326531,9.868061224489797,"(45.0, 50.0]","(5.0, 10.0]"
2242,151.42857142857142,442.9591836734694,39,pos21,rep3,3.25,9.842857142857142,28.792346938775513,"(5.0, 10.0]","(25.0, 30.0]"
2266,531.8518518518518,404.51851851851853,40,pos21,rep3,3.333333333333333,34.57037037037037,26.293703703703706,"(30.0, 35.0]","(25.0, 30.0]"
2289,12.193548387096774,95.70967741935485,41,pos21,rep3,3.4166666666666665,0.7925806451612903,6.221129032258065,"(-0.001, 5.0]","(5.0, 10.0]"
2358,59.04545454545455,186.0681818181818,44,pos21,rep3,3.6666666666666665,3.837954545454546,12.094431818181818,"(-0.001, 5.0]","(10.0, 15.0]"
2367,167.79166666666666,502.0,44,pos21,rep3,3.6666666666666665,10.906458333333333,32.63,"(10.0, 15.0]","(30.0, 35.0]"
2379,264.3833333333333,377.45,45,pos21,rep3,3.75,17.184916666666666,24.53425,"(15.0, 20.0]","(20.0, 25.0]"
2387,391.5113636363636,476.0,45,pos21,rep3,3.75,25.448238636363637,30.94,"(25.0, 30.0]","(30.0, 35.0]"
2400,699.9076923076923,156.2153846153846,46,pos21,rep3,3.833333333333333,45.494,10.154,"(45.0, 50.0]","(10.0, 15.0]"
2438,163.1578947368421,361.50877192982455,48,pos21,rep3,4.0,10.605263157894738,23.498070175438595,"(10.0, 15.0]","(20.0, 25.0]"
2476,463.38709677419354,252.0,50,pos21,rep3,4.166666666666666,30.12016129032258,16.38,"(30.0, 35.0]","(15.0, 20.0]"
2482,483.991935483871,408.9758064516129,50,pos21,rep3,4.166666666666666,31.459475806451614,26.58342741935484,"(30.0, 35.0]","(25.0, 30.0]"
2494,13.67741935483871,175.752688172043,51,pos21,rep3,4.25,0.8890322580645161,11.423924731182796,"(-0.001, 5.0]","(10.0, 15.0]"
2524,477.43703703703704,183.0888888888889,53,pos21,rep3,4.416666666666666,31.03340740740741,11.90077777777778,"(30.0, 35.0]","(10.0, 15.0]"
2545,110.3,217.0,54,pos21,rep3,4.5,7.1695,14.105,"(5.0, 10.0]","(10.0, 15.0]"
2596,695.0945945945946,248.82432432432432,57,pos21,rep3,4.75,45.18114864864865,16.173581081081082,"(45.0, 50.0]","(15.0, 20.0]"
2637,94.48809523809524,107.3095238095238,60,pos21,rep3,5.0,6.141726190476191,6.975119047619047,"(5.0, 10.0]","(5.0, 10.0]"
2638,449.2407407407408,139.62962962962962,60,pos21,rep3,5.0,29.200648148148154,9.075925925925926,"(25.0, 30.0]","(5.0, 10.0]"
2639,203.8510638297872,270.06382978723406,60,pos21,rep3,5.0,13.250319148936168,17.554148936170215,"(10.0, 15.0]","(15.0, 20.0]"
2789,49.4,133.9125,80,pos21,rep3,6.666666666666666,3.211,8.7043125,"(-0.001, 5.0]","(5.0, 10.0]"
2835,221.2,275.375,87,pos21,rep3,7.25,14.378,17.899375,"(10.0, 15.0]","(15.0, 20.0]"
2844,144.19354838709677,178.74193548387098,89,pos21,rep3,7.416666666666666,9.37258064516129,11.618225806451614,"(5.0, 10.0]","(10.0, 15.0]"
2876,12.604651162790695,563.453488372093,103,pos21,rep3,8.583333333333332,0.8193023255813953,36.62447674418605,"(-0.001, 5.0]","(35.0, 40.0]"
2936,734.0681818181819,225.97727272727272,20,pos22,rep3,1.6666666666666665,47.71443181818182,14.688522727272728,"(45.0, 50.0]","(10.0, 15.0]"
2938,725.925,389.875,21,pos22,rep3,1.75,47.185125,25.341875,"(45.0, 50.0]","(25.0, 30.0]"
2939,645.8529411764706,396.36764705882354,21,pos22,rep3,1.75,41.98044117647059,25.76389705882353,"(40.0, 45.0]","(25.0, 30.0]"
2942,721.7142857142857,301.42857142857144,22,pos22,rep3,1.8333333333333333,46.91142857142857,19.592857142857145,"(45.0, 50.0]","(15.0, 20.0]"
2944,597.4722222222222,317.1666666666667,23,pos22,rep3,1.9166666666666665,38.83569444444444,20.615833333333335,"(35.0, 40.0]","(20.0, 25.0]"
2960,668.6901408450705,222.0,26,pos22,rep3,2.1666666666666665,43.464859154929584,14.43,"(40.0, 45.0]","(10.0, 15.0]"
2967,718.2113821138212,501.7967479674797,26,pos22,rep3,2.1666666666666665,46.68373983739838,32.61678861788618,"(45.0, 50.0]","(30.0, 35.0]"
2968,16.63157894736842,212.33333333333337,27,pos22,rep3,2.25,1.0810526315789475,13.80166666666667,"(-0.001, 5.0]","(10.0, 15.0]"
2978,42.48648648648648,200.0,29,pos22,rep3,2.4166666666666665,2.761621621621621,13.0,"(-0.001, 5.0]","(10.0, 15.0]"
2986,653.7777777777778,482.64814814814815,30,pos22,rep3,2.5,42.49555555555556,31.37212962962963,"(40.0, 45.0]","(30.0, 35.0]"
2987,52.15555555555556,272.8777777777778,31,pos22,rep3,2.583333333333333,3.3901111111111115,17.737055555555557,"(-0.001, 5.0]","(15.0, 20.0]"
3014,543.3243243243244,376.27027027027026,34,pos22,rep3,2.833333333333333,35.31608108108109,24.45756756756757,"(35.0, 40.0]","(20.0, 25.0]"
3036,553.3372093023256,188.22093023255815,36,pos22,rep3,3.0,35.96691860465117,12.23436046511628,"(35.0, 40.0]","(10.0, 15.0]"
3052,138.51724137931035,401.41379310344826,37,pos22,rep3,3.083333333333333,9.003620689655174,26.091896551724137,"(5.0, 10.0]","(25.0, 30.0]"
3093,643.491124260355,158.9112426035503,40,pos22,rep3,3.333333333333333,41.82692307692308,10.32923076923077,"(40.0, 45.0]","(10.0, 15.0]"
3107,572.74,249.08,41,pos22,rep3,3.4166666666666665,37.228100000000005,16.1902,"(35.0, 40.0]","(15.0, 20.0]"
3116,195.2436974789916,367.5630252100841,42,pos22,rep3,3.5,12.690840336134455,23.891596638655468,"(10.0, 15.0]","(20.0, 25.0]"
3125,280.4685714285714,321.06857142857143,43,pos22,rep3,3.583333333333333,18.23045714285714,20.869457142857144,"(15.0, 20.0]","(20.0, 25.0]"
3145,602.2916666666666,162.0,45,pos22,rep3,3.75,39.14895833333333,10.530000000000001,"(35.0, 40.0]","(10.0, 15.0]"
3181,692.0408163265306,163.28571428571428,49,pos22,rep3,4.083333333333333,44.98265306122449,10.613571428571428,"(40.0, 45.0]","(10.0, 15.0]"
3214,653.6037735849056,87.22641509433963,52,pos22,rep3,4.333333333333333,42.484245283018865,5.669716981132076,"(40.0, 45.0]","(5.0, 10.0]"
3220,494.7567567567568,286.9189189189189,52,pos22,rep3,4.333333333333333,32.15918918918919,18.649729729729728,"(30.0, 35.0]","(15.0, 20.0]"
3258,44.94444444444444,107.15277777777776,58,pos22,rep3,4.833333333333333,2.921388888888889,6.964930555555554,"(-0.001, 5.0]","(5.0, 10.0]"
3350,335.0057142857143,226.37714285714284,69,pos22,rep3,5.75,21.77537142857143,14.714514285714285,"(20.0, 25.0]","(10.0, 15.0]"
3356,254.2439024390244,318.0853658536585,70,pos22,rep3,5.833333333333333,16.525853658536587,20.675548780487805,"(15.0, 20.0]","(20.0, 25.0]"
3398,10.3,294.85,77,pos22,rep3,6.416666666666666,0.6695000000000001,19.165250000000004,"(-0.001, 5.0]","(15.0, 20.0]"
3455,376.1333333333333,351.53333333333336,89,pos22,rep3,7.416666666666666,24.448666666666668,22.849666666666668,"(20.0, 25.0]","(20.0, 25.0]"
3489,304.59016393442624,257.327868852459,97,pos22,rep3,8.083333333333332,19.798360655737707,16.726311475409837,"(15.0, 20.0]","(15.0, 20.0]"
3536,284.9389312977099,267.7175572519084,106,pos22,rep3,8.833333333333332,18.521030534351144,17.401641221374046,"(15.0, 20.0]","(15.0, 20.0]"
3585,364.6666666666667,194.55555555555551,120,pos22,rep3,10.0,23.703333333333337,12.646111111111109,"(20.0, 25.0]","(10.0, 15.0]"
3620,252.0,187.44827586206895,132,pos22,rep3,11.0,16.38,12.184137931034483,"(15.0, 20.0]","(10.0, 15.0]"
3631,459.2191780821918,168.17123287671234,139,pos22,rep3,11.583333333333332,29.849246575342466,10.931130136986303,"(25.0, 30.0]","(10.0, 15.0]"
3696,727.0851063829788,137.14893617021278,19,pos23,rep3,1.5833333333333333,47.26053191489362,8.914680851063832,"(45.0, 50.0]","(5.0, 10.0]"
3698,729.1276595744681,317.02127659574467,22,pos23,rep3,1.8333333333333333,47.393297872340426,20.606382978723403,"(45.0, 50.0]","(20.0, 25.0]"
3707,8.092307692307692,171.04615384615386,27,pos23,rep3,2.25,0.526,11.118,"(-0.001, 5.0]","(10.0, 15.0]"
3711,17.5609756097561,233.26829268292684,28,pos23,rep3,2.333333333333333,1.1414634146341465,15.162439024390245,"(-0.001, 5.0]","(15.0, 20.0]"
3718,567.0769230769231,173.60256410256412,30,pos23,rep3,2.5,36.86,11.284166666666668,"(35.0, 40.0]","(10.0, 15.0]"
3755,152.28481012658227,63.91139240506329,37,pos23,rep3,3.083333333333333,9.898512658227848,4.154240506329114,"(5.0, 10.0]","(-0.001, 5.0]"
3788,528.8846153846154,234.69230769230768,40,pos23,rep3,3.333333333333333,34.3775,15.254999999999999,"(30.0, 35.0]","(15.0, 20.0]"
3811,555.0909090909091,281.90909090909093,42,pos23,rep3,3.5,36.080909090909095,18.324090909090913,"(35.0, 40.0]","(15.0, 20.0]"
3820,401.44,11.59,43,pos23,rep3,3.583333333333333,26.093600000000002,0.75335,"(25.0, 30.0]","(-0.001, 5.0]"
3821,633.64,151.52,43,pos23,rep3,3.583333333333333,41.1866,9.8488,"(40.0, 45.0]","(5.0, 10.0]"
3834,147.58904109589042,431.041095890411,44,pos23,rep3,3.6666666666666665,9.593287671232877,28.017671232876715,"(5.0, 10.0]","(25.0, 30.0]"
3862,584.9155844155844,47.37337662337662,47,pos23,rep3,3.9166666666666665,38.01951298701299,3.0792694805194807,"(35.0, 40.0]","(-0.001, 5.0]"
3874,473.77142857142854,590.8571428571429,47,pos23,rep3,3.9166666666666665,30.795142857142856,38.40571428571429,"(30.0, 35.0]","(35.0, 40.0]"
3907,333.6511627906977,119.55813953488372,51,pos23,rep3,4.25,21.687325581395353,7.771279069767442,"(20.0, 25.0]","(5.0, 10.0]"
3915,497.8955823293173,388.1285140562249,51,pos23,rep3,4.25,32.36321285140563,25.22835341365462,"(30.0, 35.0]","(25.0, 30.0]"
3925,526.890625,20.40625,52,pos23,rep3,4.333333333333333,34.247890625000004,1.32640625,"(30.0, 35.0]","(-0.001, 5.0]"
3930,468.7291666666667,360.9791666666667,52,pos23,rep3,4.333333333333333,30.467395833333335,23.463645833333334,"(30.0, 35.0]","(20.0, 25.0]"
3947,497.9782608695652,349.9130434782609,53,pos23,rep3,4.416666666666666,32.36858695652174,22.74434782608696,"(30.0, 35.0]","(20.0, 25.0]"
3951,539.3098591549295,388.0,53,pos23,rep3,4.416666666666666,35.05514084507042,25.220000000000002,"(35.0, 40.0]","(25.0, 30.0]"
3990,354.1136363636364,352.3636363636364,55,pos23,rep3,4.583333333333333,23.017386363636366,22.903636363636366,"(20.0, 25.0]","(20.0, 25.0]"
4010,10.970149253731345,386.089552238806,56,pos23,rep3,4.666666666666666,0.7130597014925374,25.09582089552239,"(-0.001, 5.0]","(25.0, 30.0]"
4033,167.9099099099099,402.4234234234234,57,pos23,rep3,4.75,10.914144144144144,26.157522522522523,"(10.0, 15.0]","(25.0, 30.0]"
4034,213.92857142857144,412.875,57,pos23,rep3,4.75,13.905357142857145,26.836875,"(10.0, 15.0]","(25.0, 30.0]"
4036,329.2420382165605,527.4585987261147,57,pos23,rep3,4.75,21.400732484076432,34.28480891719746,"(20.0, 25.0]","(30.0, 35.0]"
4046,602.8727272727273,128.85454545454544,58,pos23,rep3,4.833333333333333,39.186727272727275,8.375545454545454,"(35.0, 40.0]","(5.0, 10.0]"
4065,447.252427184466,278.71844660194176,59,pos23,rep3,4.916666666666666,29.07140776699029,18.116699029126217,"(25.0, 30.0]","(15.0, 20.0]"
4093,510.5471698113208,179.24528301886792,61,pos23,rep3,5.083333333333333,33.18556603773585,11.650943396226415,"(30.0, 35.0]","(10.0, 15.0]"
4118,332.07462686567163,447.9253731343284,62,pos23,rep3,5.166666666666666,21.584850746268657,29.11514925373135,"(20.0, 25.0]","(25.0, 30.0]"
4165,397.05405405405406,281.7567567567568,65,pos23,rep3,5.416666666666666,25.808513513513514,18.31418918918919,"(25.0, 30.0]","(15.0, 20.0]"
4209,242.68695652173912,215.09565217391304,67,pos23,rep3,5.583333333333333,15.774652173913044,13.981217391304348,"(15.0, 20.0]","(10.0, 15.0]"
4276,341.0,293.675,71,pos23,rep3,5.916666666666666,22.165,19.088875,"(20.0, 25.0]","(15.0, 20.0]"
4331,462.7745664739885,179.90173410404626,76,pos23,rep3,6.333333333333333,30.080346820809254,11.693612716763006,"(30.0, 35.0]","(10.0, 15.0]"
4432,275.50943396226415,233.9245283018868,86,pos23,rep3,7.166666666666666,17.90811320754717,15.205094339622642,"(15.0, 20.0]","(15.0, 20.0]"
4438,13.448979591836734,16.551020408163264,87,pos23,rep3,7.25,0.8741836734693877,1.0758163265306122,"(-0.001, 5.0]","(-0.001, 5.0]"
4439,302.3150684931507,68.98630136986301,87,pos23,rep3,7.25,19.650479452054796,4.484109589041096,"(15.0, 20.0]","(-0.001, 5.0]"
4491,483.725,140.3875,98,pos23,rep3,8.166666666666666,31.442125000000004,9.1251875,"(30.0, 35.0]","(5.0, 10.0]"
4540,475.9253731343284,145.22388059701493,117,pos23,rep3,9.75,30.93514925373135,9.439552238805971,"(30.0, 35.0]","(5.0, 10.0]"
4604,24.96315789473684,675.9,154,pos23,rep3,12.833333333333332,1.6226052631578947,43.9335,"(-0.001, 5.0]","(40.0, 45.0]"
4624,13.8125,90.0,18,pos24,rep3,1.5,0.8978125,5.8500000000000005,"(-0.001, 5.0]","(5.0, 10.0]"
4629,12.364161849710984,157.20231213872833,25,pos24,rep3,2.083333333333333,0.803670520231214,10.218150289017341,"(-0.001, 5.0]","(10.0, 15.0]"
4630,574.6582278481013,21.11392405063291,26,pos24,rep3,2.1666666666666665,37.352784810126586,1.3724050632911393,"(35.0, 40.0]","(-0.001, 5.0]"
4643,12.39240506329114,188.13924050632912,30,pos24,rep3,2.5,0.8055063291139241,12.229050632911393,"(-0.001, 5.0]","(10.0, 15.0]"
